,client_type,client_category,region,role_type,priority,num_skills,num_mcqs,num_must_have_skills,num_nice_have_skills,n_devs_must_have_mcq,n_devs_nice_have_mcq,n_devs_must_have_self,n_devs_nice_have_self,job_value,customer_weekly_hour_engagement,is_deleted,cluster,target,job_id,developer_chosen
8463,new,2.Gold,1.Bay Area,,p1,3,3,2,1,0.0,9808.0,910.0,17893.0,22.2,40.0,0,2,0.0,3606,0.0
8464,new,3.Silver,2.Rest of US,Backend Systems,p1,3,2,3,0,0.0,No Nice have skill,81.0,No Nice have skill,13.0,40.0,0,3,1.0,3627,1.0
8465,existing,3.Silver,2.Rest of US,Fullstack (FE-heavy),p1,4,5,3,1,9.0,0,1647.0,4011.0,13.0,40.0,0,5,1.0,3871,1.0
8466,existing,3.Silver,2.Rest of US,Backend Systems,p1,3,2,3,0,0.0,No Nice have skill,45.0,No Nice have skill,6.5,40.0,0,5,0.0,4107,0.0
8467,new,3.Silver,2.Rest of US,Backend Systems,p1,5,5,3,2,11.0,0,3242.0,280.0,13.0,40.0,0,4,0.0,3628,0.0
8469,new,2.Gold,1.Bay Area,Full Stack,p1,3,2,3,0,0.0,No Nice have skill,92.0,No Nice have skill,22.2,40.0,0,2,1.0,4834,1.0
8470,new,2.Gold,1.Bay Area,Full Stack,p1,3,2,1,2,436.0,0,21126.0,107.0,22.2,40.0,0,0,1.0,3629,1.0
8471,new,2.Gold,1.Bay Area,Fullstack (FE-heavy),p1,5,6,3,2,54.0,0,5624.0,267.0,22.2,40.0,0,2,0.0,3911,0.0
8472,new,2.Gold,1.Bay Area,Full Stack,p1,3,2,1,2,436.0,0,21126.0,107.0,22.2,40.0,0,0,1.0,4814,1.0
8473,new,3.Silver,1.Bay Area,Fullstack (FE-heavy),p1,4,3,3,1,334.0,0,735.0,825.0,14.7,40.0,0,2,1.0,3666,1.0
8474,new,2.Gold,2.Rest of US,Fullstack (BE-heavy),p1,2,1,2,0,1864.0,No Nice have skill,157.0,No Nice have skill,23.4,40.0,0,2,0.0,3667,0.0
8477,new,3.Silver,2.Rest of US,Fullstack (FE-heavy),p1,2,3,2,0,1525.0,No Nice have skill,6270.0,No Nice have skill,13.0,40.0,0,3,1.0,3703,1.0
8478,new,3.Silver,2.Rest of US,Fullstack (FE-heavy),p1,2,3,2,0,1479.0,No Nice have skill,6563.0,No Nice have skill,13.0,40.0,0,3,0.0,3702,0.0
8479,new,2.Gold,2.Rest of US,Fullstack (BE-heavy),p1,4,4,3,1,719.0,0,5264.0,1064.0,13.0,40.0,0,4,0.0,3735,0.0
8480,new,3.Silver,2.Rest of US,Fullstack (BE-heavy),p1,2,2,2,0,2070.0,No Nice have skill,4886.0,No Nice have skill,13.0,40.0,0,3,0.0,3736,0.0
8482,new,3.Silver,1.Bay Area,Full Stack,p1,5,7,3,2,24.0,132.0,634.0,7318.0,14.7,40.0,0,2,0.0,3780,0.0
8483,new,2.Gold,1.Bay Area,Fullstack (FE-heavy),,4,6,4,0,2.0,No Nice have skill,125.0,No Nice have skill,22.2,40.0,0,2,0.0,3831,0.0
8486,new,4.Bronze,1.Bay Area,DevOps,p1,4,3,3,1,0.0,714.0,466.0,4022.0,11.5,40.0,0,3,1.0,3806,1.0
8487,new,4.Bronze,2.Rest of US,Full Stack,p1,5,5,3,2,8.0,36.0,3047.0,774.0,7.4,40.0,0,4,0.0,3809,0.0
8488,new,4.Bronze,3.Top 30 GDP,,p1,4,2,3,1,0.0,0,464.0,1879.0,1.5,40.0,0,4,0.0,3827,0.0
8489,new,3.Silver,1.Bay Area,Web Frontend,p1,3,5,3,0,9.0,No Nice have skill,3419.0,No Nice have skill,22.2,40.0,0,2,0.0,3828,0.0
8490,new,3.Silver,3.Top 30 GDP,Full Stack,p1,5,7,3,2,54.0,424.0,5624.0,6139.0,2.6,40.0,0,4,0.0,3838,0.0
8491,new,3.Silver,2.Rest of US,Fullstack (BE-heavy),p1,5,6,3,2,17.0,512.0,4106.0,85.0,13.0,40.0,0,2,1.0,3881,1.0
8492,new,2.Gold,1.Bay Area,Fullstack (FE-heavy),p1,3,4,2,1,1479.0,1864.0,6563.0,485.0,14.7,40.0,0,2,0.0,3883,0.0
8493,new,4.Bronze,2.Rest of US,Full Stack,p1,5,7,3,2,107.0,824.0,2393.0,1818.0,7.4,,0,4,1.0,3891,1.0
8494,new,4.Bronze,2.Rest of US,QA,p1,6,5,3,3,1.0,0,495.0,20.0,7.4,40.0,0,4,0.0,5383,0.0
8496,new,4.Bronze,2.Rest of US,Full Stack,p1,6,4,3,3,0.0,0,65.0,697.0,7.4,40.0,0,4,0.0,3968,0.0
8500,new,4.Bronze,2.Rest of US,Full Stack,p1,4,5,2,2,20.0,0,375.0,129.0,7.4,40.0,0,4,0.0,4070,0.0
8501,new,4.Bronze,1.Bay Area,Full Stack,p1,1,1,1,0,752.0,No Nice have skill,2923.0,No Nice have skill,11.5,40.0,0,3,0.0,4082,0.0
8503,new,2.Gold,2.Rest of US,Fullstack (BE-heavy),p1,5,4,3,2,0.0,1.0,39.0,57.0,13.0,40.0,0,2,0.0,4171,0.0
8505,new,3.Silver,2.Rest of US,Full Stack,p1,4,3,3,1,0.0,0,190.0,630.0,13.0,40.0,0,4,0.0,4199,0.0
8506,new,4.Bronze,1.Bay Area,Mobile,p1,3,3,2,1,873.0,878.0,178.0,2848.0,11.5,40.0,0,3,0.0,4242,0.0
8508,new,2.Gold,1.Bay Area,Fullstack (FE-heavy),p1,3,5,3,0,54.0,No Nice have skill,5624.0,No Nice have skill,14.7,40.0,0,2,0.0,4298,0.0
8509,new,2.Gold,1.Bay Area,Fullstack (FE-heavy),p1,5,6,2,3,75.0,29.0,317.0,3409.0,14.7,40.0,0,2,0.0,4299,0.0
8510,new,2.Gold,2.Rest of US,Fullstack (BE-heavy),p1,4,6,2,2,2921.0,9.0,4939.0,5614.0,23.4,40.0,0,2,0.0,4341,0.0
8511,new,3.Silver,3.Top 30 GDP,Web Frontend,p1,3,4,2,1,105.0,0,12001.0,297.0,2.6,40.0,0,4,0.0,4342,0.0
8512,new,3.Silver,3.Top 30 GDP,DevOps,p1,2,1,2,0,0.0,No Nice have skill,148.0,No Nice have skill,2.6,40.0,0,3,0.0,4344,0.0
8513,new,3.Silver,3.Top 30 GDP,Web Backend,p1,3,4,3,0,9.0,No Nice have skill,2673.0,No Nice have skill,2.6,40.0,0,3,0.0,4343,0.0
8514,new,4.Bronze,1.Bay Area,Backend Systems,p1,2,0,2,0,0.0,No Nice have skill,87.0,No Nice have skill,11.5,40.0,0,3,0.0,4345,0.0
8515,new,3.Silver,2.Rest of US,Fullstack (BE-heavy),p1,6,5,3,3,231.0,0,2733.0,13.0,13.0,40.0,0,4,0.0,4349,0.0
8516,new,3.Silver,2.Rest of US,Data Engineering,p1,5,3,3,2,0.0,0,360.0,44.0,13.0,40.0,0,4,0.0,4350,0.0
8517,new,2.Gold,1.Bay Area,Fullstack (BE-heavy),p1,4,2,3,1,0.0,0,3.0,4317.0,22.2,40.0,0,2,0.0,4430,0.0
8518,new,2.Gold,1.Bay Area,Fullstack (BE-heavy),p1,2,3,2,0,825.0,No Nice have skill,175.0,No Nice have skill,22.2,40.0,0,2,0.0,4365,0.0
8519,new,4.Bronze,2.Rest of US,Full Stack,p1,3,4,3,0,199.0,No Nice have skill,3046.0,No Nice have skill,7.4,40.0,0,3,0.0,4408,0.0
8520,new,2.Gold,4.Others,Fullstack (FE-heavy),p1,5,3,3,2,0.0,0,204.0,3232.0,1.6,40.0,0,4,1.0,5276,1.0
8521,new,2.Gold,4.Others,Fullstack (FE-heavy),p1,5,3,3,2,0.0,0,204.0,104.0,1.6,40.0,0,4,1.0,5275,1.0
8522,existing,2.Gold,4.Others,Backend Systems,p1,1,1,1,0,752.0,No Nice have skill,1103.0,No Nice have skill,2.0,40.0,0,5,0.0,6260,0.0
8523,new,2.Gold,4.Others,Mobile,p1,4,5,2,2,292.0,19.0,2291.0,690.0,1.6,40.0,0,4,1.0,4440,1.0
8524,new,2.Gold,4.Others,Fullstack (FE-heavy),p1,5,6,3,2,6.0,189.0,159.0,2874.0,1.6,40.0,0,4,0.0,5016,0.0
8525,existing,2.Gold,4.Others,Fullstack (BE-heavy),p2,6,4,4,2,0.0,0,3.0,83.0,2.0,40.0,0,5,1.0,6853,1.0
8527,new,2.Gold,4.Others,Fullstack (FE-heavy),p1,4,3,2,2,228.0,0,3096.0,3232.0,1.6,40.0,0,4,1.0,5111,1.0
8528,existing,2.Gold,4.Others,Fullstack (BE-heavy),p2,6,4,4,2,0.0,0,3.0,83.0,2.0,40.0,0,5,1.0,7488,1.0
8529,existing,2.Gold,4.Others,Fullstack (FE-heavy),p1,5,3,3,2,0.0,0,204.0,104.0,2.0,40.0,0,4,0.0,6540,0.0
8530,existing,2.Gold,4.Others,Data Engineering,p1,3,2,2,1,38.0,0,545.0,2692.0,2.0,40.0,0,5,0.0,6261,0.0
8532,new,3.Silver,2.Rest of US,Full Stack,p1,5,4,3,2,128.0,0,1963.0,148.0,13.0,40.0,0,4,0.0,4537,0.0
8534,new,4.Bronze,1.Bay Area,Other,p1,2,0,1,1,0.0,0,657.0,409.0,11.5,40.0,0,4,1.0,4549,1.0
8535,new,4.Bronze,1.Bay Area,Fullstack (BE-heavy),p1,2,2,2,0,12.0,No Nice have skill,82.0,No Nice have skill,11.5,40.0,0,3,0.0,4777,0.0
8536,new,4.Bronze,1.Bay Area,Full Stack,p1,3,4,2,1,1479.0,714.0,6563.0,4022.0,11.5,40.0,0,3,0.0,5109,0.0
8537,existing,4.Bronze,1.Bay Area,UI/UX Developer,p1,5,3,3,2,0.0,0,544.0,13.0,5.85,40.0,0,4,0.0,6760,0.0
8538,new,4.Bronze,1.Bay Area,Full Stack,p1,3,4,2,1,1479.0,714.0,6563.0,4022.0,11.5,40.0,0,3,1.0,4563,1.0
8539,new,4.Bronze,1.Bay Area,Full Stack,p1,3,4,2,1,1479.0,714.0,6563.0,4022.0,11.5,40.0,0,3,0.0,5143,0.0
8540,new,4.Bronze,1.Bay Area,Full Stack,p1,3,4,2,1,1479.0,714.0,6563.0,4022.0,11.5,40.0,0,3,0.0,5371,0.0
8542,new,4.Bronze,2.Rest of US,Full Stack,p1,7,8,4,3,170.0,106.0,3195.0,299.0,7.4,40.0,0,1,0.0,4581,0.0
8545,new,3.Silver,1.Bay Area,Full Stack,p1,5,7,3,2,102.0,45.0,1486.0,5356.0,14.7,,0,2,0.0,4762,0.0
8546,new,4.Bronze,1.Bay Area,Full Stack,p1,3,4,2,1,31.0,4251.0,812.0,15643.0,11.5,40.0,0,4,0.0,4763,0.0
8547,new,3.Silver,2.Rest of US,Fullstack (BE-heavy),p1,2,3,2,0,5.0,No Nice have skill,1093.0,No Nice have skill,13.0,40.0,0,3,0.0,4764,0.0
8549,new,3.Silver,2.Rest of US,Mobile,p1,4,2,2,2,873.0,0,581.0,509.0,13.0,40.0,0,4,0.0,5013,0.0
8550,new,3.Silver,1.Bay Area,Fullstack (FE-heavy),p1,3,3,3,0,0.0,No Nice have skill,453.0,No Nice have skill,7.4,40.0,0,3,1.0,5746,1.0
8552,existing,3.Silver,1.Bay Area,Mobile,p1,1,1,1,0,56.0,No Nice have skill,190.0,No Nice have skill,14.7,,0,5,0.0,6569,0.0
8553,existing,4.Bronze,2.Rest of US,UI/UX Developer,p1,3,1,2,1,0.0,0,174.0,1887.0,0.7,40.0,0,5,0.0,6099,0.0
8554,new,4.Bronze,2.Rest of US,Backend Systems,p1,3,4,3,0,0.0,No Nice have skill,125.0,No Nice have skill,0.5,40.0,0,3,1.0,5653,1.0
8555,new,4.Bronze,2.Rest of US,Backend Systems,p1,5,7,3,2,0.0,68.0,125.0,2540.0,,40.0,0,4,1.0,5018,1.0
8556,new,4.Bronze,2.Rest of US,Backend Systems,p1,5,7,3,2,0.0,68.0,125.0,2540.0,0.5,40.0,0,4,0.0,5654,0.0
8558,new,4.Bronze,2.Rest of US,Fullstack (BE-heavy),p1,4,4,2,2,79.0,0,1024.0,977.0,7.4,40.0,0,4,0.0,5057,0.0
8560,new,4.Bronze,2.Rest of US,Full Stack,p1,4,2,3,1,0.0,0,19.0,782.0,7.4,40.0,0,4,0.0,5169,0.0
8561,new,3.Silver,4.Others,Web Frontend,p1,5,5,2,3,105.0,0,12001.0,4628.0,0.9,40.0,0,4,0.0,5174,0.0
8562,new,3.Silver,4.Others,DevOps,p1,3,3,2,1,0.0,714.0,619.0,4022.0,0.9,40.0,0,3,0.0,5205,0.0
8563,new,4.Bronze,2.Rest of US,Fullstack (FE-heavy),p1,3,3,3,0,128.0,No Nice have skill,1963.0,No Nice have skill,7.4,40.0,0,3,0.0,5439,0.0
8564,new,4.Bronze,2.Rest of US,Fullstack (BE-heavy),p1,6,6,3,3,50.0,0,8078.0,0,7.4,40.0,0,4,0.0,5441,0.0
8566,new,4.Bronze,1.Bay Area,Mobile,p1,1,1,1,0,873.0,No Nice have skill,1070.0,No Nice have skill,11.5,40.0,0,3,0.0,5444,0.0
8567,new,3.Silver,2.Rest of US,Web Frontend,p1,4,5,3,1,38.0,645.0,6538.0,1558.0,13.0,40.0,0,4,0.0,5468,0.0
8568,new,3.Silver,2.Rest of US,Fullstack (FE-heavy),p1,3,4,1,2,4251.0,178.0,15643.0,4163.0,13.0,40.0,0,0,0.0,7984,0.0
8571,new,3.Silver,2.Rest of US,Fullstack (FE-heavy),p1,5,6,3,2,11.0,0,147.0,1731.0,13.0,40.0,0,4,1.0,5528,1.0
8572,existing,3.Silver,2.Rest of US,Fullstack (FE-heavy),p1,5,6,3,2,11.0,0,147.0,1731.0,13.0,40.0,0,4,0.0,6095,0.0
8573,new,3.Silver,2.Rest of US,Fullstack (FE-heavy),p1,5,6,3,2,11.0,0,147.0,1731.0,13.0,40.0,0,4,1.0,5856,1.0
8574,new,2.Gold,2.Rest of US,DevOps,p1,4,4,2,2,16.0,0,5134.0,1270.0,23.4,40.0,0,2,1.0,5529,1.0
8576,new,3.Silver,2.Rest of US,Fullstack (FE-heavy),p1,5,6,3,2,141.0,360.0,10156.0,710.0,13.0,40.0,0,4,0.0,5727,0.0
8577,new,3.Silver,2.Rest of US,Mobile,p1,2,2,2,0,284.0,No Nice have skill,2078.0,No Nice have skill,13.0,40.0,0,3,1.0,5726,1.0
8578,new,3.Silver,2.Rest of US,Mobile,p1,2,1,2,0,873.0,No Nice have skill,581.0,No Nice have skill,13.0,40.0,0,3,0.0,5725,0.0
8579,new,4.Bronze,3.Top 30 GDP,Fullstack (BE-heavy),p1,4,1,3,1,0.0,0,16.0,667.0,1.5,40.0,0,4,0.0,5786,0.0
8580,new,3.Silver,2.Rest of US,Fullstack (BE-heavy),p1,3,4,3,0,197.0,No Nice have skill,1964.0,No Nice have skill,13.0,40.0,0,3,0.0,5871,0.0
8581,new,3.Silver,2.Rest of US,Fullstack (BE-heavy),p1,5,5,3,2,2.0,463.0,1166.0,2712.0,13.0,40.0,0,4,0.0,5862,0.0
8583,new,3.Silver,1.Bay Area,Fullstack (BE-heavy),p1,1,1,1,0,752.0,No Nice have skill,1103.0,No Nice have skill,14.7,40.0,0,3,0.0,6420,0.0
8585,new,3.Silver,3.Top 30 GDP,Fullstack (BE-heavy),p1,2,1,1,1,752.0,0,1103.0,235.0,2.6,40.0,0,4,0.0,5970,0.0
8586,new,3.Silver,1.Bay Area,Fullstack (BE-heavy),p1,1,1,1,0,645.0,No Nice have skill,1558.0,No Nice have skill,14.7,40.0,0,3,0.0,5988,0.0
8587,new,4.Bronze,1.Bay Area,Data Engineering,p1,3,3,2,1,0.0,6922.0,213.0,16794.0,11.5,40.0,0,4,0.0,6015,0.0
8588,new,2.Gold,1.Bay Area,Fullstack (BE-heavy),p1,4,5,2,2,2921.0,279.0,4939.0,2333.0,22.2,40.0,0,2,0.0,6039,0.0
8589,new,3.Silver,2.Rest of US,Data Engineering,p1,4,3,3,1,3.0,0,3.0,58.0,13.0,40.0,0,4,0.0,6071,0.0
8590,new,3.Silver,2.Rest of US,Data Engineering,p1,4,3,3,1,1.0,0,257.0,58.0,13.0,40.0,0,4,0.0,6070,0.0
8591,new,3.Silver,2.Rest of US,Fullstack (BE-heavy),p1,4,5,3,1,96.0,4251.0,562.0,15643.0,23.4,40.0,0,2,1.0,6084,1.0
8592,new,3.Silver,2.Rest of US,Fullstack (BE-heavy),p1,4,5,3,1,96.0,4251.0,562.0,15643.0,13.0,40.0,0,4,1.0,6900,1.0
8593,new,3.Silver,4.Others,Fullstack (BE-heavy),p1,2,2,2,0,1156.0,No Nice have skill,7630.0,No Nice have skill,0.9,40.0,0,3,0.0,5951,0.0
8594,new,3.Silver,4.Others,DevOps,p1,5,4,2,3,0.0,0,891.0,214.0,0.9,40.0,0,4,0.0,5950,0.0
8595,new,3.Silver,4.Others,Fullstack (BE-heavy),p1,3,4,3,0,34.0,No Nice have skill,374.0,No Nice have skill,0.9,40.0,0,3,0.0,5952,0.0
8596,new,4.Bronze,2.Rest of US,Fullstack (BE-heavy),p1,2,2,2,0,0.0,No Nice have skill,273.0,No Nice have skill,7.4,40.0,0,3,1.0,6268,1.0
8597,new,2.Gold,2.Rest of US,Fullstack (FE-heavy),p1,2,4,2,0,105.0,No Nice have skill,12001.0,No Nice have skill,23.4,40.0,0,2,0.0,6305,0.0
8598,new,2.Gold,2.Rest of US,Fullstack (BE-heavy),p1,2,1,2,0,0.0,No Nice have skill,32.0,No Nice have skill,23.4,40.0,0,2,0.0,6303,0.0
8600,new,2.Gold,1.Bay Area,Backend Systems,p1,1,1,1,0,1125.0,No Nice have skill,6892.0,No Nice have skill,22.2,40.0,0,2,0.0,6719,0.0
8601,new,2.Gold,2.Rest of US,Fullstack (FE-heavy),p1,4,6,3,1,15.0,1442.0,506.0,4615.0,23.4,40.0,0,2,0.0,6568,0.0
8602,new,2.Gold,3.Top 30 GDP,Full Stack,p1,3,5,3,0,54.0,No Nice have skill,5624.0,No Nice have skill,4.7,40.0,0,3,0.0,6717,0.0
8603,new,2.Gold,1.Bay Area,Fullstack (FE-heavy),p1,5,8,3,2,2.0,2921.0,792.0,10631.0,22.2,40.0,0,2,0.0,6718,0.0
8606,new,3.Silver,2.Rest of US,Mobile,p1,2,1,2,0,873.0,No Nice have skill,607.0,No Nice have skill,13.0,40.0,0,3,0.0,6726,0.0
8607,new,4.Bronze,4.Others,Fullstack (BE-heavy),p1,4,4,2,2,637.0,0,3865.0,1270.0,0.5,40.0,0,4,0.0,6818,0.0
8608,new,4.Bronze,4.Others,Fullstack (FE-heavy),p1,5,6,3,2,28.0,0,102.0,742.0,0.5,40.0,0,4,0.0,6791,0.0
8609,new,4.Bronze,4.Others,Fullstack (FE-heavy),p1,5,6,3,2,28.0,0,102.0,742.0,0.5,40.0,0,4,0.0,6790,0.0
8610,new,4.Bronze,4.Others,QA,p1,3,1,2,1,0.0,0,375.0,147.0,0.5,40.0,0,4,0.0,6819,0.0
8612,new,4.Bronze,4.Others,Fullstack (BE-heavy),p1,4,4,2,2,637.0,0,3865.0,1270.0,0.5,40.0,0,4,0.0,6817,0.0
8613,new,4.Bronze,1.Bay Area,Fullstack (FE-heavy),p1,5,6,3,2,29.0,47.0,7220.0,1896.0,11.5,40.0,0,4,0.0,6811,0.0
8614,new,2.Gold,2.Rest of US,Fullstack (BE-heavy),p2,2,3,1,1,645.0,4251.0,1558.0,15643.0,23.4,40.0,0,2,0.0,6847,0.0
8616,new,4.Bronze,2.Rest of US,Fullstack (FE-heavy),p0,2,2,2,0,0.0,No Nice have skill,196.0,No Nice have skill,7.4,40.0,0,3,0.0,6930,0.0
8618,new,4.Bronze,2.Rest of US,Fullstack (BE-heavy),p1,4,6,3,1,18.0,436.0,38.0,21126.0,7.4,40.0,0,4,0.0,6978,0.0
8622,new,4.Bronze,2.Rest of US,Fullstack (FE-heavy),p1,3,3,3,0,0.0,No Nice have skill,325.0,No Nice have skill,7.4,40.0,0,3,0.0,7106,0.0
8623,new,4.Bronze,2.Rest of US,Fullstack (FE-heavy),p1,2,3,2,0,5.0,No Nice have skill,1093.0,No Nice have skill,7.4,40.0,0,3,0.0,7107,0.0
8626,new,4.Bronze,2.Rest of US,Fullstack (BE-heavy),p1,1,2,1,0,4251.0,No Nice have skill,15643.0,No Nice have skill,7.4,40.0,0,0,0.0,7113,0.0
8627,new,4.Bronze,2.Rest of US,Fullstack (BE-heavy),p1,4,3,2,2,262.0,0,2369.0,15.0,7.4,40.0,0,4,1.0,7112,1.0
8628,new,4.Bronze,2.Rest of US,Fullstack (BE-heavy),p1,3,2,1,2,645.0,0,1558.0,281.0,7.4,40.0,0,4,0.0,7150,0.0
8629,new,4.Bronze,4.Others,Fullstack (BE-heavy),p1,4,2,3,1,0.0,64.0,89.0,377.0,0.5,40.0,0,3,0.0,7222,0.0
8630,new,4.Bronze,2.Rest of US,Mobile,p1,1,1,1,0,1513.0,No Nice have skill,3385.0,No Nice have skill,7.4,40.0,0,3,0.0,7229,0.0
8631,new,4.Bronze,2.Rest of US,Full Stack,p1,5,4,4,1,4.0,0,27.0,1761.0,7.4,40.0,0,4,0.0,7284,0.0
8633,new,3.Silver,2.Rest of US,Fullstack (BE-heavy),p1,1,0,1,0,0.0,No Nice have skill,6732.0,No Nice have skill,13.0,40.0,0,3,0.0,7364,0.0
8634,new,2.Gold,2.Rest of US,DevOps,p1,5,7,3,2,16.0,512.0,4646.0,276.0,23.4,40.0,0,2,0.0,7449,0.0
8635,new,4.Bronze,2.Rest of US,Fullstack (FE-heavy),p0,1,1,1,0,4228.0,No Nice have skill,13071.0,No Nice have skill,7.4,40.0,0,0,0.0,8064,0.0
8636,new,4.Bronze,2.Rest of US,Backend Systems,p1,6,6,4,2,235.0,52.0,138.0,3999.0,7.4,40.0,0,4,1.0,8541,1.0
8637,new,4.Bronze,2.Rest of US,Backend Systems,p1,2,3,2,0,428.0,No Nice have skill,4925.0,No Nice have skill,7.4,40.0,0,3,0.0,7461,0.0
8638,new,4.Bronze,2.Rest of US,Fullstack (FE-heavy),p0,4,4,2,2,38.0,0,7302.0,51.0,7.4,40.0,0,4,0.0,8061,0.0
8639,new,4.Bronze,2.Rest of US,Fullstack (FE-heavy),p0,4,3,3,1,0.0,0,573.0,1225.0,7.4,40.0,0,4,0.0,7460,0.0
8640,new,4.Bronze,2.Rest of US,Cloud - Solutions Architecture,p0,2,1,2,0,0.0,No Nice have skill,18.0,No Nice have skill,7.4,40.0,0,3,0.0,8060,0.0
8641,new,4.Bronze,2.Rest of US,Fullstack (FE-heavy),p1,5,5,3,2,1.0,0,60.0,134.0,7.4,40.0,0,4,0.0,7467,0.0
8642,new,2.Gold,2.Rest of US,Backend Systems,p1,2,1,2,0,752.0,No Nice have skill,656.0,No Nice have skill,23.4,40.0,0,2,0.0,7473,0.0
8643,new,3.Silver,2.Rest of US,Fullstack (BE-heavy),p1,5,7,3,2,0.0,1.0,2.0,865.0,13.0,40.0,0,4,0.0,7543,0.0
8644,new,2.Gold,2.Rest of US,Backend Systems,p1,3,3,3,0,17.0,No Nice have skill,1185.0,No Nice have skill,23.4,40.0,0,2,1.0,7904,1.0
8645,existing,2.Gold,2.Rest of US,Backend Systems,p1,3,3,3,0,17.0,No Nice have skill,1185.0,No Nice have skill,23.4,40.0,0,2,1.0,8217,1.0
8646,new,2.Gold,2.Rest of US,Backend Systems,p1,3,3,3,0,17.0,No Nice have skill,1185.0,No Nice have skill,23.4,40.0,0,2,1.0,7545,1.0
8647,new,2.Gold,2.Rest of US,Backend Systems,p1,3,3,3,0,17.0,No Nice have skill,1185.0,No Nice have skill,23.4,40.0,0,2,1.0,7905,1.0
8648,new,4.Bronze,2.Rest of US,Fullstack (FE-heavy),p1,3,4,2,1,574.0,515.0,5797.0,1299.0,7.4,,0,4,0.0,7769,0.0
8649,new,4.Bronze,2.Rest of US,Full Stack,p1,4,3,1,3,0.0,3.0,302.0,34.0,7.4,,0,4,0.0,7770,0.0
8650,new,4.Bronze,2.Rest of US,PM,p1,4,2,2,2,0.0,0,262.0,27.0,7.4,40.0,0,4,0.0,7903,0.0
8651,new,4.Bronze,2.Rest of US,DevOps,p1,2,3,1,1,1656.0,4251.0,549.0,15643.0,7.4,40.0,0,4,1.0,7928,1.0
8652,new,4.Bronze,2.Rest of US,Other,p1,4,1,3,1,0.0,0,24.0,302.0,7.4,40.0,0,4,0.0,8085,0.0
8653,new,4.Bronze,2.Rest of US,Backend Systems,p1,4,2,3,1,0.0,821.0,0.0,4228.0,7.4,40.0,0,3,0.0,8086,0.0
8654,new,4.Bronze,2.Rest of US,Fullstack (BE-heavy),p1,4,4,3,1,201.0,3188.0,645.0,8619.0,7.4,40.0,0,3,0.0,8184,0.0
8655,new,4.Bronze,2.Rest of US,Full Stack,p1,4,5,3,1,33.0,4251.0,989.0,15643.0,7.4,40.0,0,4,0.0,8202,0.0
8657,new,3.Silver,2.Rest of US,Fullstack (FE-heavy),p0,4,3,3,1,0.0,0,144.0,755.0,13.0,40.0,0,4,0.0,8398,0.0
8658,new,4.Bronze,2.Rest of US,Web Frontend,p1,6,5,3,3,122.0,0,1768.0,25.0,7.4,40.0,0,4,0.0,8449,0.0
8661,new,2.Gold,2.Rest of US,Other,,1,1,1,1,1416.0,1416.0,1155.0,1155.0,,,0,2,0.0,7459,0.0
8668,new,4.Bronze,1.Bay Area,Fullstack (BE-heavy),p0,4,2,4,0,0.0,No Nice have skill,70.0,No Nice have skill,11.5,40.0,0,3,0.0,7573,0.0
8669,existing,3.Silver,1.Bay Area,Full Stack,,2,3,2,0,1410.0,No Nice have skill,10025.0,No Nice have skill,14.7,,0,5,0.0,7579,0.0
8670,new,3.Silver,1.Bay Area,Machine Learning,p0,3,2,2,1,7.0,0,2480.0,1311.0,14.7,40.0,0,4,0.0,5755,0.0
8671,new,3.Silver,1.Bay Area,Machine Learning,p0,5,2,4,1,0.0,148.0,10.0,11204.0,14.7,40.0,0,4,1.0,5754,1.0
8672,new,2.Gold,3.Top 30 GDP,Other,p0,1,1,1,0,1513.0,No Nice have skill,3385.0,No Nice have skill,4.7,40.0,0,3,1.0,5307,1.0
8673,new,2.Gold,3.Top 30 GDP,Full Stack,p0,9,8,3,6,21.0,0,381.0,64.0,4.7,40.0,0,1,1.0,5305,1.0
8674,new,3.Silver,2.Rest of US,Fullstack (BE-heavy),p1,4,7,2,2,579.0,1410.0,1081.0,10025.0,13.0,40.0,0,4,0.0,8331,0.0
8675,new,3.Silver,4.Others,Backend Systems,p0,2,3,2,0,99.0,No Nice have skill,1361.0,No Nice have skill,0.9,40.0,0,3,0.0,5343,0.0
8676,new,4.Bronze,3.Top 30 GDP,Mobile,p0,2,2,2,0,62.0,No Nice have skill,715.0,No Nice have skill,1.5,40.0,0,3,1.0,5368,1.0
8677,new,4.Bronze,2.Rest of US,Other,p0,2,1,2,0,0.0,No Nice have skill,229.0,No Nice have skill,7.4,40.0,0,3,0.0,5429,0.0
8678,new,4.Bronze,2.Rest of US,Web Frontend,p0,4,6,3,1,2.0,515.0,792.0,1299.0,7.4,40.0,0,4,0.0,5424,0.0
8679,new,4.Bronze,1.Bay Area,Full Stack,p0,9,12,7,2,0.0,185.0,16.0,1593.0,11.5,40.0,0,1,0.0,5451,0.0
8680,new,4.Bronze,1.Bay Area,DevOps,p0,5,3,5,0,0.0,No Nice have skill,31.0,No Nice have skill,11.5,40.0,0,3,0.0,5535,0.0
8681,new,4.Bronze,1.Bay Area,Data Engineering,p0,4,5,4,0,18.0,No Nice have skill,143.0,No Nice have skill,11.5,40.0,0,3,0.0,5537,0.0
8682,new,4.Bronze,1.Bay Area,Full Stack,p0,8,5,8,0,0.0,No Nice have skill,0.0,No Nice have skill,11.5,40.0,0,3,0.0,5536,0.0
