,must_have_skill_ids_tuple,must_have_skill_names,num_must_have_skills,total_positions,chosen_sum_in_bulk_job,active_positions,passed_must_have_skill total_devs,passed_must_have_skill Elite,passed_must_have_skill High Quality,passed_must_have_skill Average,passed_must_have_skill Low Quality,passed_must_have_skill Low Experience,sk_li,single_skill,id,skill_name
10029,"(61, 62, 63, 80, 83, 85, 249)",['Ansible' 'CI/CD' 'Cloud' 'Grafana' 'Kubernetes' 'Prometheus' 'Terraform'],7.0,1.0,0,0.0,0.0,,,,,,"['61', ' 62', ' 63', ' 80', ' 83', ' 85', ' 249']",80,80,Terraform
10030,"(61, 62, 63, 80, 83, 85, 249)",['Ansible' 'CI/CD' 'Cloud' 'Grafana' 'Kubernetes' 'Prometheus' 'Terraform'],7.0,1.0,0,0.0,0.0,,,,,,"['61', ' 62', ' 63', ' 80', ' 83', ' 85', ' 249']",83,83,Prometheus
10031,"(61, 62, 63, 80, 83, 85, 249)",['Ansible' 'CI/CD' 'Cloud' 'Grafana' 'Kubernetes' 'Prometheus' 'Terraform'],7.0,1.0,0,0.0,0.0,,,,,,"['61', ' 62', ' 63', ' 80', ' 83', ' 85', ' 249']",85,85,Grafana
10032,"(61, 62, 63, 80, 83, 85, 249)",['Ansible' 'CI/CD' 'Cloud' 'Grafana' 'Kubernetes' 'Prometheus' 'Terraform'],7.0,1.0,0,0.0,0.0,,,,,,"['61', ' 62', ' 63', ' 80', ' 83', ' 85', ' 249']",249,249,Cloud
10033,"(61, 63, 181, 433)",['AWS' 'CI/CD' 'Kubernetes' 'Layer 2 Networking'],4.0,1.0,0,0.0,0.0,,,,,,"['61', ' 63', ' 181', ' 433']",61,61,Kubernetes
10034,"(61, 63, 181, 433)",['AWS' 'CI/CD' 'Kubernetes' 'Layer 2 Networking'],4.0,1.0,0,0.0,0.0,,,,,,"['61', ' 63', ' 181', ' 433']",63,63,CI/CD
10035,"(61, 63, 181, 433)",['AWS' 'CI/CD' 'Kubernetes' 'Layer 2 Networking'],4.0,1.0,0,0.0,0.0,,,,,,"['61', ' 63', ' 181', ' 433']",181,181,Layer 2 Networking
10036,"(61, 63, 181, 433)",['AWS' 'CI/CD' 'Kubernetes' 'Layer 2 Networking'],4.0,1.0,0,0.0,0.0,,,,,,"['61', ' 63', ' 181', ' 433']",433,433,AWS
10037,"(61, 63, 1943)",['Azure DevOps' 'CI/CD' 'Kubernetes'],3.0,1.0,1,0.0,0.0,,,,,,"['61', ' 63', ' 1943']",61,61,Kubernetes
10038,"(61, 63, 1943)",['Azure DevOps' 'CI/CD' 'Kubernetes'],3.0,1.0,1,0.0,0.0,,,,,,"['61', ' 63', ' 1943']",63,63,CI/CD
10039,"(61, 63, 1943)",['Azure DevOps' 'CI/CD' 'Kubernetes'],3.0,1.0,1,0.0,0.0,,,,,,"['61', ' 63', ' 1943']",1943,1943,Azure DevOps
10040,"(61, 63, 2031)",['CI/CD' 'Kubernetes' 'React'],3.0,1.0,0,0.0,0.0,,,,,,"['61', ' 63', ' 2031']",61,61,Kubernetes
10041,"(61, 63, 2031)",['CI/CD' 'Kubernetes' 'React'],3.0,1.0,0,0.0,0.0,,,,,,"['61', ' 63', ' 2031']",63,63,CI/CD
10042,"(61, 63, 2031)",['CI/CD' 'Kubernetes' 'React'],3.0,1.0,0,0.0,0.0,,,,,,"['61', ' 63', ' 2031']",2031,2031,React
10043,"(61, 63, 433, 2091)",['AWS' 'CI/CD' 'Data Engineering' 'Kubernetes'],4.0,1.0,0,0.0,0.0,,,,,,"['61', ' 63', ' 433', ' 2091']",61,61,Kubernetes
10044,"(61, 63, 433, 2091)",['AWS' 'CI/CD' 'Data Engineering' 'Kubernetes'],4.0,1.0,0,0.0,0.0,,,,,,"['61', ' 63', ' 433', ' 2091']",63,63,CI/CD
10045,"(61, 63, 433, 2091)",['AWS' 'CI/CD' 'Data Engineering' 'Kubernetes'],4.0,1.0,0,0.0,0.0,,,,,,"['61', ' 63', ' 433', ' 2091']",433,433,AWS
10046,"(61, 63, 433, 2091)",['AWS' 'CI/CD' 'Data Engineering' 'Kubernetes'],4.0,1.0,0,0.0,0.0,,,,,,"['61', ' 63', ' 433', ' 2091']",2091,2091,Data Engineering
10047,"(61, 63, 70, 836)",['AWS DevOps' 'CI/CD' 'GCP' 'Kubernetes'],4.0,1.0,0,0.0,0.0,,,,,,"['61', ' 63', ' 70', ' 836']",61,61,Kubernetes
10048,"(61, 63, 70, 836)",['AWS DevOps' 'CI/CD' 'GCP' 'Kubernetes'],4.0,1.0,0,0.0,0.0,,,,,,"['61', ' 63', ' 70', ' 836']",63,63,CI/CD
10049,"(61, 63, 70, 836)",['AWS DevOps' 'CI/CD' 'GCP' 'Kubernetes'],4.0,1.0,0,0.0,0.0,,,,,,"['61', ' 63', ' 70', ' 836']",70,70,GCP
10050,"(61, 63, 70, 836)",['AWS DevOps' 'CI/CD' 'GCP' 'Kubernetes'],4.0,1.0,0,0.0,0.0,,,,,,"['61', ' 63', ' 70', ' 836']",836,836,AWS DevOps
10051,"(61, 67, 86, 171, 433)",['AWS' 'EC2' 'Kafka' 'Kubernetes' 'PostgreSQL'],5.0,1.0,0,0.0,0.0,,,,,,"['61', ' 67', ' 86', ' 171', ' 433']",61,61,Kubernetes
10052,"(61, 67, 86, 171, 433)",['AWS' 'EC2' 'Kafka' 'Kubernetes' 'PostgreSQL'],5.0,1.0,0,0.0,0.0,,,,,,"['61', ' 67', ' 86', ' 171', ' 433']",67,67,Kafka
10053,"(61, 67, 86, 171, 433)",['AWS' 'EC2' 'Kafka' 'Kubernetes' 'PostgreSQL'],5.0,1.0,0,0.0,0.0,,,,,,"['61', ' 67', ' 86', ' 171', ' 433']",86,86,PostgreSQL
10054,"(61, 67, 86, 171, 433)",['AWS' 'EC2' 'Kafka' 'Kubernetes' 'PostgreSQL'],5.0,1.0,0,0.0,0.0,,,,,,"['61', ' 67', ' 86', ' 171', ' 433']",171,171,EC2
10055,"(61, 67, 86, 171, 433)",['AWS' 'EC2' 'Kafka' 'Kubernetes' 'PostgreSQL'],5.0,1.0,0,0.0,0.0,,,,,,"['61', ' 67', ' 86', ' 171', ' 433']",433,433,AWS
10056,"(61, 69, 80, 639, 1186, 1674)","['Azure' 'J2EE' 'Kubernetes' 'Oracle SQL' 'PowerShell Scripting'
 'Terraform']",6.0,1.0,0,0.0,0.0,,,,,,"['61', ' 69', ' 80', ' 639', ' 1186', ' 1674']",61,61,Kubernetes
10057,"(61, 69, 80, 639, 1186, 1674)","['Azure' 'J2EE' 'Kubernetes' 'Oracle SQL' 'PowerShell Scripting'
 'Terraform']",6.0,1.0,0,0.0,0.0,,,,,,"['61', ' 69', ' 80', ' 639', ' 1186', ' 1674']",69,69,Azure
10058,"(61, 69, 80, 639, 1186, 1674)","['Azure' 'J2EE' 'Kubernetes' 'Oracle SQL' 'PowerShell Scripting'
 'Terraform']",6.0,1.0,0,0.0,0.0,,,,,,"['61', ' 69', ' 80', ' 639', ' 1186', ' 1674']",80,80,Terraform
10059,"(61, 69, 80, 639, 1186, 1674)","['Azure' 'J2EE' 'Kubernetes' 'Oracle SQL' 'PowerShell Scripting'
 'Terraform']",6.0,1.0,0,0.0,0.0,,,,,,"['61', ' 69', ' 80', ' 639', ' 1186', ' 1674']",639,639,J2EE
10060,"(61, 69, 80, 639, 1186, 1674)","['Azure' 'J2EE' 'Kubernetes' 'Oracle SQL' 'PowerShell Scripting'
 'Terraform']",6.0,1.0,0,0.0,0.0,,,,,,"['61', ' 69', ' 80', ' 639', ' 1186', ' 1674']",1186,1186,Oracle SQL
10061,"(61, 69, 80, 639, 1186, 1674)","['Azure' 'J2EE' 'Kubernetes' 'Oracle SQL' 'PowerShell Scripting'
 'Terraform']",6.0,1.0,0,0.0,0.0,,,,,,"['61', ' 69', ' 80', ' 639', ' 1186', ' 1674']",1674,1674,PowerShell Scripting
10062,"(61, 70, 80)",['GCP' 'Kubernetes' 'Terraform'],3.0,2.0,2,0.0,0.0,,,,,,"['61', ' 70', ' 80']",61,61,Kubernetes
10063,"(61, 70, 80)",['GCP' 'Kubernetes' 'Terraform'],3.0,2.0,2,0.0,0.0,,,,,,"['61', ' 70', ' 80']",70,70,GCP
10064,"(61, 70, 80)",['GCP' 'Kubernetes' 'Terraform'],3.0,2.0,2,0.0,0.0,,,,,,"['61', ' 70', ' 80']",80,80,Terraform
10065,"(61, 70, 80, 836)",['AWS DevOps' 'GCP' 'Kubernetes' 'Terraform'],4.0,1.0,0,0.0,0.0,,,,,,"['61', ' 70', ' 80', ' 836']",61,61,Kubernetes
10066,"(61, 70, 80, 836)",['AWS DevOps' 'GCP' 'Kubernetes' 'Terraform'],4.0,1.0,0,0.0,0.0,,,,,,"['61', ' 70', ' 80', ' 836']",70,70,GCP
10067,"(61, 70, 80, 836)",['AWS DevOps' 'GCP' 'Kubernetes' 'Terraform'],4.0,1.0,0,0.0,0.0,,,,,,"['61', ' 70', ' 80', ' 836']",80,80,Terraform
10068,"(61, 70, 80, 836)",['AWS DevOps' 'GCP' 'Kubernetes' 'Terraform'],4.0,1.0,0,0.0,0.0,,,,,,"['61', ' 70', ' 80', ' 836']",836,836,AWS DevOps
10069,"(61, 720)",['AWS Solutions Architecture' 'Kubernetes'],2.0,2.0,1,0.0,223.0,62.0,101.0,37.0,10.0,13.0,"['61', ' 720']",61,61,Kubernetes
10070,"(61, 720)",['AWS Solutions Architecture' 'Kubernetes'],2.0,2.0,1,0.0,223.0,62.0,101.0,37.0,10.0,13.0,"['61', ' 720']",720,720,AWS Solutions Architecture
10071,"(61, 76, 86, 87, 232, 433, 2096)",['AWS' 'DynamoDB' 'ElasticSearch' 'Go' 'Kubernetes' 'PostgreSQL' 'Redis'],7.0,1.0,0,0.0,0.0,,,,,,"['61', ' 76', ' 86', ' 87', ' 232', ' 433', ' 2096']",61,61,Kubernetes
10072,"(61, 76, 86, 87, 232, 433, 2096)",['AWS' 'DynamoDB' 'ElasticSearch' 'Go' 'Kubernetes' 'PostgreSQL' 'Redis'],7.0,1.0,0,0.0,0.0,,,,,,"['61', ' 76', ' 86', ' 87', ' 232', ' 433', ' 2096']",76,76,ElasticSearch
10073,"(61, 76, 86, 87, 232, 433, 2096)",['AWS' 'DynamoDB' 'ElasticSearch' 'Go' 'Kubernetes' 'PostgreSQL' 'Redis'],7.0,1.0,0,0.0,0.0,,,,,,"['61', ' 76', ' 86', ' 87', ' 232', ' 433', ' 2096']",86,86,PostgreSQL
10074,"(61, 76, 86, 87, 232, 433, 2096)",['AWS' 'DynamoDB' 'ElasticSearch' 'Go' 'Kubernetes' 'PostgreSQL' 'Redis'],7.0,1.0,0,0.0,0.0,,,,,,"['61', ' 76', ' 86', ' 87', ' 232', ' 433', ' 2096']",87,87,Redis
10075,"(61, 76, 86, 87, 232, 433, 2096)",['AWS' 'DynamoDB' 'ElasticSearch' 'Go' 'Kubernetes' 'PostgreSQL' 'Redis'],7.0,1.0,0,0.0,0.0,,,,,,"['61', ' 76', ' 86', ' 87', ' 232', ' 433', ' 2096']",232,232,DynamoDB
10076,"(61, 76, 86, 87, 232, 433, 2096)",['AWS' 'DynamoDB' 'ElasticSearch' 'Go' 'Kubernetes' 'PostgreSQL' 'Redis'],7.0,1.0,0,0.0,0.0,,,,,,"['61', ' 76', ' 86', ' 87', ' 232', ' 433', ' 2096']",433,433,AWS
10077,"(61, 76, 86, 87, 232, 433, 2096)",['AWS' 'DynamoDB' 'ElasticSearch' 'Go' 'Kubernetes' 'PostgreSQL' 'Redis'],7.0,1.0,0,0.0,0.0,,,,,,"['61', ' 76', ' 86', ' 87', ' 232', ' 433', ' 2096']",2096,2096,Go
10078,"(61, 80, 116, 120)",['Kubernetes' 'MongoDB' 'Node.js' 'Terraform'],4.0,1.0,0,0.0,0.0,,,,,,"['61', ' 80', ' 116', ' 120']",61,61,Kubernetes
10079,"(61, 80, 116, 120)",['Kubernetes' 'MongoDB' 'Node.js' 'Terraform'],4.0,1.0,0,0.0,0.0,,,,,,"['61', ' 80', ' 116', ' 120']",80,80,Terraform
10080,"(61, 80, 116, 120)",['Kubernetes' 'MongoDB' 'Node.js' 'Terraform'],4.0,1.0,0,0.0,0.0,,,,,,"['61', ' 80', ' 116', ' 120']",116,116,MongoDB
10081,"(61, 80, 116, 120)",['Kubernetes' 'MongoDB' 'Node.js' 'Terraform'],4.0,1.0,0,0.0,0.0,,,,,,"['61', ' 80', ' 116', ' 120']",120,120,Node.js
10082,"(61, 80, 166, 249)",['Cloud' 'Kubernetes' 'Linux ' 'Terraform'],4.0,1.0,1,0.0,0.0,,,,,,"['61', ' 80', ' 166', ' 249']",61,61,Kubernetes
10083,"(61, 80, 166, 249)",['Cloud' 'Kubernetes' 'Linux ' 'Terraform'],4.0,1.0,1,0.0,0.0,,,,,,"['61', ' 80', ' 166', ' 249']",80,80,Terraform
10084,"(61, 80, 166, 249)",['Cloud' 'Kubernetes' 'Linux ' 'Terraform'],4.0,1.0,1,0.0,0.0,,,,,,"['61', ' 80', ' 166', ' 249']",166,166,Linux 
10085,"(61, 80, 166, 249)",['Cloud' 'Kubernetes' 'Linux ' 'Terraform'],4.0,1.0,1,0.0,0.0,,,,,,"['61', ' 80', ' 166', ' 249']",249,249,Cloud
10086,"(61, 80, 171, 433)",['AWS' 'EC2' 'Kubernetes' 'Terraform'],4.0,2.0,2,0.0,0.0,,,,,,"['61', ' 80', ' 171', ' 433']",61,61,Kubernetes
10087,"(61, 80, 171, 433)",['AWS' 'EC2' 'Kubernetes' 'Terraform'],4.0,2.0,2,0.0,0.0,,,,,,"['61', ' 80', ' 171', ' 433']",80,80,Terraform
10088,"(61, 80, 171, 433)",['AWS' 'EC2' 'Kubernetes' 'Terraform'],4.0,2.0,2,0.0,0.0,,,,,,"['61', ' 80', ' 171', ' 433']",171,171,EC2
10089,"(61, 80, 171, 433)",['AWS' 'EC2' 'Kubernetes' 'Terraform'],4.0,2.0,2,0.0,0.0,,,,,,"['61', ' 80', ' 171', ' 433']",433,433,AWS
10090,"(61, 80, 836)",['AWS DevOps' 'Kubernetes' 'Terraform'],3.0,1.0,0,0.0,0.0,,,,,,"['61', ' 80', ' 836']",61,61,Kubernetes
10091,"(61, 80, 836)",['AWS DevOps' 'Kubernetes' 'Terraform'],3.0,1.0,0,0.0,0.0,,,,,,"['61', ' 80', ' 836']",80,80,Terraform
10092,"(61, 80, 836)",['AWS DevOps' 'Kubernetes' 'Terraform'],3.0,1.0,0,0.0,0.0,,,,,,"['61', ' 80', ' 836']",836,836,AWS DevOps
10093,"(61, 836)",['AWS DevOps' 'Kubernetes'],2.0,1.0,0,0.0,223.0,62.0,101.0,37.0,10.0,13.0,"['61', ' 836']",61,61,Kubernetes
10094,"(61, 836)",['AWS DevOps' 'Kubernetes'],2.0,1.0,0,0.0,223.0,62.0,101.0,37.0,10.0,13.0,"['61', ' 836']",836,836,AWS DevOps
10095,"(61, 86, 93, 120, 2031)",['JavaScript' 'Kubernetes' 'Node.js' 'PostgreSQL' 'React'],5.0,1.0,0,1.0,3.0,3.0,,,,,"['61', ' 86', ' 93', ' 120', ' 2031']",61,61,Kubernetes
10096,"(61, 86, 93, 120, 2031)",['JavaScript' 'Kubernetes' 'Node.js' 'PostgreSQL' 'React'],5.0,1.0,0,1.0,3.0,3.0,,,,,"['61', ' 86', ' 93', ' 120', ' 2031']",86,86,PostgreSQL
10097,"(61, 86, 93, 120, 2031)",['JavaScript' 'Kubernetes' 'Node.js' 'PostgreSQL' 'React'],5.0,1.0,0,1.0,3.0,3.0,,,,,"['61', ' 86', ' 93', ' 120', ' 2031']",93,93,JavaScript
10098,"(61, 86, 93, 120, 2031)",['JavaScript' 'Kubernetes' 'Node.js' 'PostgreSQL' 'React'],5.0,1.0,0,1.0,3.0,3.0,,,,,"['61', ' 86', ' 93', ' 120', ' 2031']",120,120,Node.js
10099,"(61, 86, 93, 120, 2031)",['JavaScript' 'Kubernetes' 'Node.js' 'PostgreSQL' 'React'],5.0,1.0,0,1.0,3.0,3.0,,,,,"['61', ' 86', ' 93', ' 120', ' 2031']",2031,2031,React
10100,"(61, 91, 388)",['.NET Core' 'C#' 'Kubernetes'],3.0,1.0,0,1.0,0.0,,,,,,"['61', ' 91', ' 388']",61,61,Kubernetes
10101,"(61, 91, 388)",['.NET Core' 'C#' 'Kubernetes'],3.0,1.0,0,1.0,0.0,,,,,,"['61', ' 91', ' 388']",91,91,C#
10102,"(61, 91, 388)",['.NET Core' 'C#' 'Kubernetes'],3.0,1.0,0,1.0,0.0,,,,,,"['61', ' 91', ' 388']",388,388,.NET Core
10103,"(61, 91, 93)",['C#' 'JavaScript' 'Kubernetes'],3.0,2.0,2,0.0,0.0,,,,,,"['61', ' 91', ' 93']",61,61,Kubernetes
10104,"(61, 91, 93)",['C#' 'JavaScript' 'Kubernetes'],3.0,2.0,2,0.0,0.0,,,,,,"['61', ' 91', ' 93']",91,91,C#
10105,"(61, 91, 93)",['C#' 'JavaScript' 'Kubernetes'],3.0,2.0,2,0.0,0.0,,,,,,"['61', ' 91', ' 93']",93,93,JavaScript
10106,"(61,)",['Kubernetes'],1.0,2.0,1,0.0,733.0,126.0,321.0,143.0,39.0,104.0,"['61', '']",61,61,Kubernetes
10107,"(614, 1123, 1938)",['Figma' 'UI Design' 'UX Design'],3.0,1.0,0,0.0,0.0,,,,,,"['614', ' 1123', ' 1938']",614,614,Figma
10108,"(614, 1123, 1938)",['Figma' 'UI Design' 'UX Design'],3.0,1.0,0,0.0,0.0,,,,,,"['614', ' 1123', ' 1938']",1123,1123,UI Design
10109,"(614, 1123, 1938)",['Figma' 'UI Design' 'UX Design'],3.0,1.0,0,0.0,0.0,,,,,,"['614', ' 1123', ' 1938']",1938,1938,UX Design
10110,"(614, 1938)",['Figma' 'UX Design'],2.0,1.0,0,0.0,0.0,,,,,,"['614', ' 1938']",614,614,Figma
10111,"(614, 1938)",['Figma' 'UX Design'],2.0,1.0,0,0.0,0.0,,,,,,"['614', ' 1938']",1938,1938,UX Design
10112,"(62, 69, 86, 88, 113, 116, 175, 359)","['Ansible' 'Azure' 'Chef' 'Jenkins' 'MongoDB' 'MySQL' 'PostgreSQL'
 'Puppet']",8.0,1.0,0,0.0,0.0,,,,,,"['62', ' 69', ' 86', ' 88', ' 113', ' 116', ' 175', ' 359']",62,62,Ansible
10113,"(62, 69, 86, 88, 113, 116, 175, 359)","['Ansible' 'Azure' 'Chef' 'Jenkins' 'MongoDB' 'MySQL' 'PostgreSQL'
 'Puppet']",8.0,1.0,0,0.0,0.0,,,,,,"['62', ' 69', ' 86', ' 88', ' 113', ' 116', ' 175', ' 359']",69,69,Azure
10114,"(62, 69, 86, 88, 113, 116, 175, 359)","['Ansible' 'Azure' 'Chef' 'Jenkins' 'MongoDB' 'MySQL' 'PostgreSQL'
 'Puppet']",8.0,1.0,0,0.0,0.0,,,,,,"['62', ' 69', ' 86', ' 88', ' 113', ' 116', ' 175', ' 359']",86,86,PostgreSQL
10115,"(62, 69, 86, 88, 113, 116, 175, 359)","['Ansible' 'Azure' 'Chef' 'Jenkins' 'MongoDB' 'MySQL' 'PostgreSQL'
 'Puppet']",8.0,1.0,0,0.0,0.0,,,,,,"['62', ' 69', ' 86', ' 88', ' 113', ' 116', ' 175', ' 359']",88,88,Chef
10116,"(62, 69, 86, 88, 113, 116, 175, 359)","['Ansible' 'Azure' 'Chef' 'Jenkins' 'MongoDB' 'MySQL' 'PostgreSQL'
 'Puppet']",8.0,1.0,0,0.0,0.0,,,,,,"['62', ' 69', ' 86', ' 88', ' 113', ' 116', ' 175', ' 359']",113,113,MySQL
10117,"(62, 69, 86, 88, 113, 116, 175, 359)","['Ansible' 'Azure' 'Chef' 'Jenkins' 'MongoDB' 'MySQL' 'PostgreSQL'
 'Puppet']",8.0,1.0,0,0.0,0.0,,,,,,"['62', ' 69', ' 86', ' 88', ' 113', ' 116', ' 175', ' 359']",116,116,MongoDB
10118,"(62, 69, 86, 88, 113, 116, 175, 359)","['Ansible' 'Azure' 'Chef' 'Jenkins' 'MongoDB' 'MySQL' 'PostgreSQL'
 'Puppet']",8.0,1.0,0,0.0,0.0,,,,,,"['62', ' 69', ' 86', ' 88', ' 113', ' 116', ' 175', ' 359']",175,175,Puppet
10119,"(62, 69, 86, 88, 113, 116, 175, 359)","['Ansible' 'Azure' 'Chef' 'Jenkins' 'MongoDB' 'MySQL' 'PostgreSQL'
 'Puppet']",8.0,1.0,0,0.0,0.0,,,,,,"['62', ' 69', ' 86', ' 88', ' 113', ' 116', ' 175', ' 359']",359,359,Jenkins
10120,"(62, 70)",['Ansible' 'GCP'],2.0,1.0,1,0.0,0.0,,,,,,"['62', ' 70']",62,62,Ansible
10121,"(62, 70)",['Ansible' 'GCP'],2.0,1.0,1,0.0,0.0,,,,,,"['62', ' 70']",70,70,GCP
10122,"(62, 80, 86, 249, 433)",['AWS' 'Ansible' 'Cloud' 'PostgreSQL' 'Terraform'],5.0,1.0,0,0.0,0.0,,,,,,"['62', ' 80', ' 86', ' 249', ' 433']",62,62,Ansible
10123,"(62, 80, 86, 249, 433)",['AWS' 'Ansible' 'Cloud' 'PostgreSQL' 'Terraform'],5.0,1.0,0,0.0,0.0,,,,,,"['62', ' 80', ' 86', ' 249', ' 433']",80,80,Terraform
10124,"(62, 80, 86, 249, 433)",['AWS' 'Ansible' 'Cloud' 'PostgreSQL' 'Terraform'],5.0,1.0,0,0.0,0.0,,,,,,"['62', ' 80', ' 86', ' 249', ' 433']",86,86,PostgreSQL
10125,"(62, 80, 86, 249, 433)",['AWS' 'Ansible' 'Cloud' 'PostgreSQL' 'Terraform'],5.0,1.0,0,0.0,0.0,,,,,,"['62', ' 80', ' 86', ' 249', ' 433']",249,249,Cloud
10126,"(62, 80, 86, 249, 433)",['AWS' 'Ansible' 'Cloud' 'PostgreSQL' 'Terraform'],5.0,1.0,0,0.0,0.0,,,,,,"['62', ' 80', ' 86', ' 249', ' 433']",433,433,AWS
10127,"(63, 105, 277, 393)",['CI/CD' 'Dart' 'Kotlin' 'Swift'],4.0,1.0,1,0.0,0.0,,,,,,"['63', ' 105', ' 277', ' 393']",63,63,CI/CD
10128,"(63, 105, 277, 393)",['CI/CD' 'Dart' 'Kotlin' 'Swift'],4.0,1.0,1,0.0,0.0,,,,,,"['63', ' 105', ' 277', ' 393']",105,105,Swift
10129,"(63, 105, 277, 393)",['CI/CD' 'Dart' 'Kotlin' 'Swift'],4.0,1.0,1,0.0,0.0,,,,,,"['63', ' 105', ' 277', ' 393']",277,277,Kotlin
10130,"(63, 105, 277, 393)",['CI/CD' 'Dart' 'Kotlin' 'Swift'],4.0,1.0,1,0.0,0.0,,,,,,"['63', ' 105', ' 277', ' 393']",393,393,Dart
10131,"(63, 108, 160)",['Android' 'CI/CD' 'React Native'],3.0,1.0,0,0.0,0.0,,,,,,"['63', ' 108', ' 160']",63,63,CI/CD
10132,"(63, 108, 160)",['Android' 'CI/CD' 'React Native'],3.0,1.0,0,0.0,0.0,,,,,,"['63', ' 108', ' 160']",108,108,Android
10133,"(63, 108, 160)",['Android' 'CI/CD' 'React Native'],3.0,1.0,0,0.0,0.0,,,,,,"['63', ' 108', ' 160']",160,160,React Native
10134,"(63, 111, 1380, 1987, 2031)",['.NET MVC' 'CI/CD' 'REST/RESTful APIs' 'React' 'Visual Studio'],5.0,2.0,0,0.0,0.0,,,,,,"['63', ' 111', ' 1380', ' 1987', ' 2031']",63,63,CI/CD
10135,"(63, 111, 1380, 1987, 2031)",['.NET MVC' 'CI/CD' 'REST/RESTful APIs' 'React' 'Visual Studio'],5.0,2.0,0,0.0,0.0,,,,,,"['63', ' 111', ' 1380', ' 1987', ' 2031']",111,111,REST/RESTful APIs
10136,"(63, 111, 1380, 1987, 2031)",['.NET MVC' 'CI/CD' 'REST/RESTful APIs' 'React' 'Visual Studio'],5.0,2.0,0,0.0,0.0,,,,,,"['63', ' 111', ' 1380', ' 1987', ' 2031']",1380,1380,Visual Studio
10137,"(63, 111, 1380, 1987, 2031)",['.NET MVC' 'CI/CD' 'REST/RESTful APIs' 'React' 'Visual Studio'],5.0,2.0,0,0.0,0.0,,,,,,"['63', ' 111', ' 1380', ' 1987', ' 2031']",1987,1987,.NET MVC
10138,"(63, 111, 1380, 1987, 2031)",['.NET MVC' 'CI/CD' 'REST/RESTful APIs' 'React' 'Visual Studio'],5.0,2.0,0,0.0,0.0,,,,,,"['63', ' 111', ' 1380', ' 1987', ' 2031']",2031,2031,React
10139,"(63, 111, 305, 347, 386, 980, 1160, 1939, 2115)","['Agile' 'Automation Testing' 'CI/CD' 'Manual Testing' 'Microservices'
 'Postman' 'QA' 'REST APIs Testing' 'REST/RESTful APIs']",9.0,1.0,0,0.0,0.0,,,,,,"['63', ' 111', ' 305', ' 347', ' 386', ' 980', ' 1160', ' 1939', ' 2115']",63,63,CI/CD
10140,"(63, 111, 305, 347, 386, 980, 1160, 1939, 2115)","['Agile' 'Automation Testing' 'CI/CD' 'Manual Testing' 'Microservices'
 'Postman' 'QA' 'REST APIs Testing' 'REST/RESTful APIs']",9.0,1.0,0,0.0,0.0,,,,,,"['63', ' 111', ' 305', ' 347', ' 386', ' 980', ' 1160', ' 1939', ' 2115']",111,111,REST/RESTful APIs
10141,"(63, 111, 305, 347, 386, 980, 1160, 1939, 2115)","['Agile' 'Automation Testing' 'CI/CD' 'Manual Testing' 'Microservices'
 'Postman' 'QA' 'REST APIs Testing' 'REST/RESTful APIs']",9.0,1.0,0,0.0,0.0,,,,,,"['63', ' 111', ' 305', ' 347', ' 386', ' 980', ' 1160', ' 1939', ' 2115']",305,305,Microservices
10142,"(63, 111, 305, 347, 386, 980, 1160, 1939, 2115)","['Agile' 'Automation Testing' 'CI/CD' 'Manual Testing' 'Microservices'
 'Postman' 'QA' 'REST APIs Testing' 'REST/RESTful APIs']",9.0,1.0,0,0.0,0.0,,,,,,"['63', ' 111', ' 305', ' 347', ' 386', ' 980', ' 1160', ' 1939', ' 2115']",347,347,Agile
10143,"(63, 111, 305, 347, 386, 980, 1160, 1939, 2115)","['Agile' 'Automation Testing' 'CI/CD' 'Manual Testing' 'Microservices'
 'Postman' 'QA' 'REST APIs Testing' 'REST/RESTful APIs']",9.0,1.0,0,0.0,0.0,,,,,,"['63', ' 111', ' 305', ' 347', ' 386', ' 980', ' 1160', ' 1939', ' 2115']",386,386,Manual Testing
10144,"(63, 111, 305, 347, 386, 980, 1160, 1939, 2115)","['Agile' 'Automation Testing' 'CI/CD' 'Manual Testing' 'Microservices'
 'Postman' 'QA' 'REST APIs Testing' 'REST/RESTful APIs']",9.0,1.0,0,0.0,0.0,,,,,,"['63', ' 111', ' 305', ' 347', ' 386', ' 980', ' 1160', ' 1939', ' 2115']",980,980,REST APIs Testing
10145,"(63, 111, 305, 347, 386, 980, 1160, 1939, 2115)","['Agile' 'Automation Testing' 'CI/CD' 'Manual Testing' 'Microservices'
 'Postman' 'QA' 'REST APIs Testing' 'REST/RESTful APIs']",9.0,1.0,0,0.0,0.0,,,,,,"['63', ' 111', ' 305', ' 347', ' 386', ' 980', ' 1160', ' 1939', ' 2115']",1160,1160,Postman
10146,"(63, 111, 305, 347, 386, 980, 1160, 1939, 2115)","['Agile' 'Automation Testing' 'CI/CD' 'Manual Testing' 'Microservices'
 'Postman' 'QA' 'REST APIs Testing' 'REST/RESTful APIs']",9.0,1.0,0,0.0,0.0,,,,,,"['63', ' 111', ' 305', ' 347', ' 386', ' 980', ' 1160', ' 1939', ' 2115']",1939,1939,Automation Testing
